AX-183582154|AX-183628378,7,1 -1 1 1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183863664,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 0 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 0 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183572392,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 0 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 0 -1 1 0 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 -1 1 0 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183886422,7,1 1 -1 -1 1 1 0 -1 1 1 1 1 -1 0 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 0 -1 0 1 1 1 0 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 0 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183628944,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1
AX-183569381,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 0 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 0 -1 -1 -1 0 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 0 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183574995,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 0 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183569421|AX-183884264|AX-183870853,7,1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183865628,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 1
AX-183633012,7,1 1 -1 -1 1 1 0 -1 1 1 0 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 0 1 -1 1 1 -1 1 0 1 1 1 1 -1 -1 0 -1 -1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 -1 -1 0 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 0 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183626732,7,1 1 -1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 -1 0 1 1 -1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 0 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 0 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1
AX-183872463,7,-1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 0 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1
AX-183580520,7,1 1 -1 -1 1 1 -1 1 1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 0 0 1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 -1 0 1 1 1 1 1 -1 1 -1 -1 -1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 1
AX-183629488,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 -1 0 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 0 1 1 -1 -1 -1 1
AX-183885858,7,1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 0 -1 -1 1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 0 1 1 0 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183641113,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183580170,7,1 -1 1 1 1 -1 -1 1 -1 1 -1 -1 1 0 -1 1 0 1 -1 1 1 -1 -1 1 1 0 1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 0 1 1 -1 -1 1 -1 1 0 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 1 -1 1 -1 0 -1 -1 -1 1 1 0 -1 1 -1 1 1 1 0 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 0 1 1 -1 -1 -1 1 -1 -1 1 -1 0
AX-183627224,7,1 1 1 1 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 0 1 -1 -1 -1 -1 1 1 -1 1 0 1 -1 1 1 1 1 -1 -1 1 -1 1 0 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 -1 0 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183866751|AX-183569323|AX-183572173|AX-183860554,7,1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 1 1
AX-183569148,7,1 1 -1 1 1 1 1 -1 1 -1 1 1 0 1 1 -1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 0 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 0 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 0 1 1 -1 -1 1 1 1 -1 -1 1 -1
AX-183877099,7,1 1 -1 1 1 1 1 -1 1 -1 1 1 1 0 1 -1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 1 0 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 0 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1
AX-183872129,7,1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 -1 0 1 1 1 -1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183579917,7,1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 -1 0 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 1 0 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 0 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 0 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1
AX-183630612|AX-183881563,7,1 1 -1 -1 1 1 -1 -1 1 1 1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 -1 -1 -1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 -1 -1 1 -1 -1 1 1 1 -1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183630834,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 0 1 1 0 1 -1 -1 -1 -1 1 1 -1 1 -1 0 1 1 -1 0 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 0 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183580009,7,1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 0 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 0 1 -1 -1 -1 -1 1 1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 0 0 1 -1 1 1 -1 1 1 -1 -1 1 1 1 0 1 1 1 1 -1 1 1 1 0 1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 -1 1 1
AX-183875037,7,1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 0 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 -1 1 1 -1 -1 -1 1
AX-183861298,7,1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 0 -1 -1 1 -1 1 1 -1 -1 1 -1 1 -1 0 1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 -1 1 1
AX-183580055,7,1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1
AX-183631146,7,1 -1 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 -1 -1 1 1 1 0 1 1 1 1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183867161,7,1 -1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 0 -1 -1 1 1 1 1 -1 1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 -1 1 -1 1 1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183884259,7,1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 1 1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 -1 1 1
AX-183629122,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 0 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 0 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1
AX-183572447,7,-1 -1 -1 -1 1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 -1 -1 -1 1 -1 -1 0 1 -1 -1 1 -1 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 1 -1 -1 1 1
AX-183569851|AX-183572353|AX-183630151,7,1 -1 1 -1 1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 -1 1 1 -1 0 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 0 1 0 -1 1 1 1 1 -1 1 -1 -1 -1 1 1 -1 1 -1 1 -1 -1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 -1 -1 -1 1
AX-183572178,7,1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 -1 1 1 -1 1 1 1 -1 1 -1 1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 0 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 1
AX-183863438|AX-183569162|AX-183569167,7,1 1 -1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 -1 -1 1 0 -1 -1 1 1 1 1 -1 1 1 -1 -1 -1 -1 1 1 1 1 1 -1 -1 -1 1 -1 1 -1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 -1 -1 1 -1
AX-183877811,7,1 1 1 1 -1 1 -1 1 1 1 0 1 1 1 -1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 0 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 1 0 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 -1 0 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 1 1 0 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183582118,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 0 -1 -1 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 0 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 0 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 -1 1 1 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 0 1
AX-183631332|AX-183570147,7,1 -1 -1 1 1 1 1 1 1 -1 1 -1 -1 -1 -1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 1 1 1 -1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 1 1 -1 1 1 -1 -1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 1 1 0 1 -1 1 1 -1 1 1 -1 -1 -1 1
AX-183569391,7,1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 -1 1 -1 1 1 -1 -1 1 1 -1 1 0 1 1 -1 1 -1 -1 -1 1 1 1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 -1 -1 1 -1 -1 -1 -1 1 -1 1 -1 -1 1 -1 -1 -1 0 -1 -1 -1 1 1 -1 -1 1 -1 1 1 1 0 1 1 1 1 -1 1 0 -1 -1 1 -1 1 -1 -1 1 1 1 1 -1 -1 -1 -1 1 -1 -1 1 -1 1
AX-183866463,7,1 1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 1 1 -1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 1 -1 -1 -1 1 1 0 1 1 -1 -1 1 1 -1 -1 -1 -1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 1 -1 1 1 -1 1 1 1 1 1 1 -1 -1 1 -1 -1 0 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 -1 1 1 1 1 -1 1 -1 1 -1 1 1 1 1 1 -1 -1 -1 1
AX-183629264,7,1 -1 1 -1 -1 1 -1 1 1 1 -1 -1 -1 -1 1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 0 -1 1 -1 1 1 -1 -1 1 -1 -1 -1 -1 1 1 -1 -1 -1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 1 1 -1 1 0 1 1 -1 1 -1 1 1 -1 1 -1 -1 -1 0 -1 -1 1 1 1 -1 -1 1 1 1 1 1 -1 1 1 1 -1 -1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 1 -1 1 -1 1 1 -1 -1 -1 1
AX-183569269,7,1 1 1 1 1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 -1 -1 1 1 -1 1 -1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 -1 -1 1 1 -1 1 -1 1 1 -1 0 1 -1 -1 -1 -1 1 1 -1 1 0 -1 -1 1 -1 -1 1 -1 -1 1 -1 1 -1 -1 1 -1 1 1 -1 1 1 -1 -1 1 1 1 -1 1 1 1 1 -1 1 1 1 0 1 -1 -1 1 -1 1 1 1 1 -1 -1 1 1 1 1 -1 -1 1 1
AX-183582054,7,1 1 1 1 -1 1 -1 -1 1 -1 1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 -1 1 0 1 1 1 1 1 -1 -1 1 1 1 1 1 1 -1 -1 -1 1 1 1 1 -1 1 1 -1 -1 1 1 -1 -1 -1 1 1 -1 1 0 1 -1 1 1 1 1 -1 -1 1 -1 1 -1 0 1 -1 1 1 1 1 1 -1 -1 1 1 -1 0 -1 1 1 1 1 1 1 1 1 1 -1 -1 1 -1 1 1 0 1 -1 -1 -1 1 1 1 -1 -1 1 1
AX-183860505,7,-1 -1 -1 1 1 1 -1 1 1 -1 1 -1 -1 -1 1 -1 1 -1 -1 -1 -1 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1 1 1 -1 1 -1 1 1 -1 -1 0 1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 0 1 -1 -1 1 1 1 1 1 1 1 1 -1 1 1 -1 -1 1 -1 -1 1 1
AX-183570225,7,-1 -1 -1 1 1 0 -1 1 1 -1 0 0 -1 -1 1 -1 1 -1 -1 -1 0 -1 -1 -1 -1 1 -1 -1 -1 1 1 1 1 1 0 -1 1 1 1 1 -1 1 1 -1 -1 1 1 1 -1 -1 1 1 1 -1 -1 -1 -1 -1 -1 1 -1 1 1 1 -1 1 1 -1 -1 1 -1 1 1 -1 0 1 1 -1 -1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 -1 -1 -1 -1 1 -1 -1 1 0 1 1 1 1 1 1 -1 1 1 -1 -1 0 -1 -1 1 1
